,artistName,trackName,artist_uri,album_uri,track_uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
902,Møme,Friends (with Ricky Ducati),spotify:artist:4lDXfIznmGueBgTjI3qGUX,spotify:album:5wX2uxnrx2KpVEz2enYGD2,spotify:track:0nXDG6ae7IQsa7hJ2Yy61Z,0.0116,0.528,219933.0,0.829,0.0,8.0,0.359,-6.368,0.0,0.0453,104.027,4.0,0.222
905,Møme,Glide,spotify:artist:4lDXfIznmGueBgTjI3qGUX,spotify:album:28iCT1OLCtcVkQZr21KYkb,spotify:track:51y6qv55cw0poow1jdiv3u,0.0534,0.428,225487.0,0.616,0.637,8.0,0.0605,-10.092,0.0,0.0514,99.936,4.0,0.0381
906,Petit Biscuit,Gravitation,spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2,spotify:album:6se6q5nk4VCVbWWnZcguCc,spotify:track:6Fr50AXBWr8ki9EluTMPWl,0.0148,0.573,217987.0,0.589,0.27,1.0,0.0979,-10.465,1.0,0.0677,119.874,4.0,0.04
911,Møme,They Said (with Ricky Ducati),spotify:artist:4lDXfIznmGueBgTjI3qGUX,spotify:album:5wX2uxnrx2KpVEz2enYGD2,spotify:track:1Rs8mULjCbEo0ko7Ckx6Vi,0.0199,0.696,247600.0,0.566,0.000143,4.0,0.12,-6.265,0.0,0.0366,123.997,4.0,0.691
913,Møme,Train Journey,spotify:artist:4lDXfIznmGueBgTjI3qGUX,spotify:album:28iCT1OLCtcVkQZr21KYkb,spotify:track:4bx9faqNlF6d0dpQ97YZTf,0.963,0.12,152586.0,0.238,0.682,3.0,0.348,-21.451,1.0,0.0358,85.422,3.0,0.0351
919,Fluir,Make Me Feel,spotify:artist:6IFoeowhCM35LCilAWnWsR,spotify:album:7AocqWv5LdPTbDfkPfu08b,spotify:track:2pstB5phgcdUX2jxgsLJOu,0.128,0.672,232000.0,0.696,0.00151,0.0,0.0912,-8.562,1.0,0.0433,120.031,4.0,0.207
926,Fluir,Destination,spotify:artist:6IFoeowhCM35LCilAWnWsR,spotify:album:076cjy3R0x8wLuqmcx2rkR,spotify:track:1YL9DXmBhuqtma6rIEwIWx,0.0404,0.525,240197.0,0.622,0.139,11.0,0.086,-7.489,0.0,0.029,98.036,4.0,0.133
927,Fluir,Another World,spotify:artist:6IFoeowhCM35LCilAWnWsR,spotify:album:3QTKUeiYHRQyXruQN2CgBg,spotify:track:5WC9WT67idnO9DRLIs1Qd0,0.0993,0.657,208372.0,0.753,0.73,11.0,0.0976,-9.647,0.0,0.0315,125.006,4.0,0.102
937,Jack Back,(It Happens) Sometimes,spotify:artist:4bXUaTjc7TQTvLqqCAlfYt,spotify:album:23NV5QnY8URqUo0CxX5bfK,spotify:track:4cWafPsRizm6woL5j4HNTD,0.000431,0.833,202276.0,0.886,0.00451,11.0,0.11,-6.767,1.0,0.0573,122.025,4.0,0.604
939,The Rolling Stones,Shes A Rainbow (Original Single Mono Version),spotify:artist:22bE4uQ6baNwSHPVcDxLCe,spotify:album:1IeXdR2ptc5Jhxmko89CgE,spotify:track:5dF7oCXvh7dFNt345OOClw,0.664,0.447,251427.0,0.782,0.00958,10.0,0.372,-7.744,1.0,0.0355,108.948,4.0,0.488
946,Martin Garrix,Dreamer,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,spotify:album:4D13M99kn4kSlPt5ZtYy8R,spotify:track:0wUxh6XMc698xPCfgBaPRV,0.0507,0.532,193399.0,0.639,0.00131,5.0,0.106,-7.419,0.0,0.0388,105.0,4.0,0.198
948,Dennis Lloyd,Nevermind,spotify:artist:3EOEK57CV77D4ovYVcmiyt,spotify:album:6c5gDwB7Xo58thk2vap4Ch,spotify:track:63SevszngYpZOwf63o61K4,0.159,0.6,156600.0,0.688,1.29e-05,5.0,0.409,-8.339,0.0,0.201,99.977,4.0,0.0793
952,Daft Punk,Giorgio by Moroder,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,spotify:album:4m2880jivSbbyEGAKfITCa,spotify:track:0oks4FnzhNp5QPTZtoet7c,0.0692,0.74,544627.0,0.682,0.53,9.0,0.381,-10.42,0.0,0.0504,113.201,4.0,0.41
953,Nicolas Jaar,Mi Mujer,spotify:artist:5a0etAzO5V26gvlbmHzT9W,spotify:album:1b6TEbqt3BVA43BtMnL7Yk,spotify:track:4QHKR48C18rwlpSYW6rH7p,0.105,0.816,411125.0,0.635,0.846,10.0,0.105,-8.354,0.0,0.0517,124.005,4.0,0.307
956,Matroda,Forget It,spotify:artist:45lcbTsX07JWzmTIjcdyBz,spotify:album:7eHMIQZVEnyoGAacgmuTTf,spotify:track:76XAEIVTSmXwrq41rt2n5G,0.179,0.717,173694.0,0.903,0.00532,7.0,0.192,-6.042,0.0,0.141,122.986,4.0,0.344
958,New Limit,Smile,spotify:artist:196ZlaBltrhUnXxtAUpflZ,spotify:album:6VIW4KcDQz4zhQALbYajKu,spotify:track:52FdzVQAsuZHiTBZET5m6A,0.0245,0.827,275147.0,0.717,0.0325,0.0,0.112,-5.7,1.0,0.0444,142.597,4.0,0.732
960,DJ Sylvan,Guitar Spell,spotify:artist:3xD7VDbIxB0Pli1m6eQAxG,spotify:album:6DQpRhxDamnYi95t6rY3I6,spotify:track:6DjWvR8WboT0zxYOtjIsI2,0.0759,0.78,297333.0,0.76,0.694,1.0,0.0814,-7.349,0.0,0.0702,143.032,4.0,0.899
961,Prezioso,Voglio vederti danzare Radio Version,spotify:artist:3iMzbvXlgNUpoFccD60bvr,spotify:album:343nTm6FMkXp3xYLl9R4FD,spotify:track:1AUQYchnMNYfNu15W6OQqv,0.0111,0.597,225840.0,0.994,4.57e-05,9.0,0.121,-3.848,1.0,0.0321,139.958,4.0,0.761
962,Ku Minerva,Estoy Llorando por Ti (Remix),spotify:artist:27t6SOpZQIUbD1uFvO4ho1,spotify:album:65bHBSroHvQOOmoMJxGJtz,spotify:track:11A1c8i41FLlFBDgyJxn8o,0.0182,0.749,321467.0,0.945,0.022,11.0,0.0664,-9.526,0.0,0.0391,142.983,4.0,0.728
963,2 Eivissa,Oh La La La,spotify:artist:3gkV8EZ8pE0eCwyLeUNwzE,spotify:album:54RErP77YqRriSc1RpQ2sB,spotify:track:3y7KI1lRSm9jjrCjmsyFPN,0.0263,0.789,211253.0,0.862,0.0368,5.0,0.219,-4.06,0.0,0.0398,130.442,4.0,0.882
964,Timmy Trumpet,Hipsta,spotify:artist:0CbeG1224FS58EUx4tPevZ,spotify:album:7LN3je6pD3TDeQAfdoh5Ri,spotify:track:6ke4IQ1XF0bwP0XA56gkaf,0.00277,0.752,232846.0,0.869,0.00528,6.0,0.275,-3.659,1.0,0.351,130.022,4.0,0.354
965,Timmy Trumpet,Collab Bro,spotify:artist:0CbeG1224FS58EUx4tPevZ,spotify:album:4kP5cFtJeOenpXzRB9Hpks,spotify:track:4BlAlQdKjigrkeHhkRHmK8,0.0121,0.511,181420.0,0.905,0.00014,2.0,0.87,-3.902,1.0,0.339,127.838,4.0,0.0879
966,Carnage,Toca,spotify:artist:7CCjtD0hCK005Bvg2WG1a7,spotify:album:4YlVZDAPmGGRneJh8Bx8Oy,spotify:track:4DICdyP6H1q4BpLYCqa1Bk,0.00582,0.855,223000.0,0.464,0.817,2.0,0.0446,-5.458,1.0,0.162,127.998,4.0,0.185
967,Vigiland,UFO,spotify:artist:3tLYpanVDomWAZqF82NPds,spotify:album:5fkAvx2E00HYs3bQAmRIBy,spotify:track:7azVJ6AgvPLOum1tppactO,0.107,0.839,144390.0,0.808,0.747,5.0,0.186,-7.005,1.0,0.114,128.068,4.0,0.181
968,Tujamo,Booty Bounce,spotify:artist:2vVNxGBvKRQMWwI5c8KmYh,spotify:album:3LpjFZrch659XgR4uLLTkf,spotify:track:4WgM2becr135oJ7DfVNaCd,0.0295,0.657,200760.0,0.981,0.612,0.0,0.0577,-3.498,1.0,0.0365,128.004,4.0,0.563
971,TJR,Ode To Oi,spotify:artist:2L8yW8GIoirHEdeW4bWQXq,spotify:album:79kc4mpzpEX4MdeLYFwd1Y,spotify:track:7aIiDOQyCBA8yi1dozGojm,0.000274,0.923,271875.0,0.842,0.574,11.0,0.303,-2.37,0.0,0.0663,127.98,4.0,0.183
976,Timmy Trumpet,Al Pacino,spotify:artist:0CbeG1224FS58EUx4tPevZ,spotify:album:0EboXRRulZiilaIDuptS9j,spotify:track:5ykdEvOIec7UjP2N4Vcuyv,0.0129,0.817,221579.0,0.921,0.58,6.0,0.0641,-5.022,1.0,0.168,132.015,4.0,0.617
980,Pont Aeri,Flying Free Original Mix,spotify:artist:3jlq566oG3nXIG5HzPcc67,spotify:album:4H7DY3MoS1FIQmHtNGe54Q,spotify:track:5yqiverYlKEA0ly96HPq01,0.00518,0.665,406400.0,0.967,0.273,0.0,0.218,-7.776,1.0,0.0729,157.979,4.0,0.389
981,Contiez,Trumpsta Djuro Remix,spotify:artist:1TlTz1l8LzQ7AiXjBO77Ep,spotify:album:0wmag8W8WqmSGU5wEnxKLW,spotify:track:1j76V9cJO7O9gzEK3mHw4i,0.00214,0.973,258507.0,0.588,0.368,1.0,0.257,-7.014,1.0,0.241,128.007,4.0,0.196
989,Kygo,Firestone,spotify:artist:23fqKkggKUBHNkbKtXEls4,spotify:album:0uMIzWh1uEpHEBell4rlF8,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,0.393,0.704,271640.0,0.634,3.17e-05,11.0,0.0952,-7.374,0.0,0.0428,113.927,4.0,0.411
990,Alle Farben,Please Tell Rosie,spotify:artist:61ipISvUVa5LkJlKZnm3Oo,spotify:album:6Y9pKRKhOZ3t1ILhEFDXuZ,spotify:track:5gF9zOYM9TmSzKHukbNjpB,0.024,0.721,172640.0,0.681,0.0109,0.0,0.157,-7.631,0.0,0.0488,121.978,4.0,0.768
996,Sander van Doorn,Ori tali ma LVNDSCAPE Remix,spotify:artist:22bukBZvUppuwQwmDz75Gz,spotify:album:4itIWYGnOshcdQPZadobSR,spotify:track:2YDKW31FLSlyW6az564oRS,0.0148,0.678,261818.0,0.825,0.318,3.0,0.11,-5.59,1.0,0.0307,110.011,4.0,0.0838
997,Zedd,Stay The Night Featuring Hayley Williams Of Paramore,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,spotify:album:4xak0izXQHOMV9Wu1mDAAy,spotify:track:2QtJA4gbwe1AcanB2p21aP,0.109,0.596,217347.0,0.738,0.0,8.0,0.0947,-3.109,1.0,0.0411,127.961,4.0,0.461
998,Jamiroquai,Cloud 9 Purple Disco Machine Remix,spotify:artist:6J7biCazzYhU3gM9j1wfid,spotify:album:38jMaICzb2mDJssszk4ziz,spotify:track:3hxylASerOxtshuE2FkGx8,0.00821,0.868,404567.0,0.704,0.00817,9.0,0.0611,-5.68,0.0,0.0521,122.51,4.0,0.814
1000,Deorro,Five Hours,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,spotify:album:1J6b7W1nSHH7BObK8zIoEY,spotify:track:3MOECVkNshqHYTPt5DZcdN,0.0288,0.699,211975.0,0.883,0.0,5.0,0.817,-3.226,0.0,0.219,127.961,4.0,0.499
1001,Armin van Buuren,Blah Blah Blah,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,spotify:album:5cqwXF2j9LkvFInBFlnQd3,spotify:track:1moFkZDqcjQNeXtyoanLHv,0.00897,0.612,183519.0,0.963,0.00378,5.0,0.294,-3.912,0.0,0.0531,138.009,4.0,0.179
1002,Vigiland,Shots Squats,spotify:artist:3tLYpanVDomWAZqF82NPds,spotify:album:2oww4CllHtrPPeMId1UUjA,spotify:track:5nIrdpo8eXQU3YgZelEXkd,0.00773,0.807,171799.0,0.812,0.000501,5.0,0.236,-5.009,0.0,0.106,128.012,4.0,0.242
1004,Galantis,Peanut Butter Jelly,spotify:artist:4sTQVOfp9vEMCemLw50sbu,spotify:album:4QcXq4vTVN7dFb7bZa9jG2,spotify:track:3aIhJDHxr1kgTSnutJxPTH,0.00104,0.708,203133.0,0.945,0.0803,5.0,0.227,-3.247,0.0,0.234,127.96,4.0,0.545
1006,Enya,Only Time,spotify:artist:6uothxMWeLWIhsGeF7cyo4,spotify:album:2ioso1tqQ5zABQDVYyiUi5,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,0.841,0.418,218547.0,0.249,0.661,3.0,0.112,-13.744,1.0,0.0301,82.803,4.0,0.213
1007,Enya,Orinoco Flow 2009 Remaster,spotify:artist:6uothxMWeLWIhsGeF7cyo4,spotify:album:6nWeQICT2mTRckahG3Wuus,spotify:track:4TBqL3DABRDDWxTj1yWTGU,0.726,0.692,268560.0,0.462,0.0193,0.0,0.107,-10.732,1.0,0.028,115.003,4.0,0.545
1008,Mazzy Star,Fade Into You,spotify:artist:37w38cCSGgKLdayTRjna4W,spotify:album:5K18gTgac0q6Jma5HkV1vA,spotify:track:1LzNfuep1bnAUR9skqdHCK,0.245,0.42,295600.0,0.33,0.000679,9.0,0.0677,-13.925,1.0,0.0275,157.143,3.0,0.175
1009,Mazzy Star,Into Dust,spotify:artist:37w38cCSGgKLdayTRjna4W,spotify:album:5K18gTgac0q6Jma5HkV1vA,spotify:track:7l5nkTZpoD93OkynN0gcon,0.94,0.415,336760.0,0.132,0.137,7.0,0.113,-18.839,1.0,0.0353,169.006,4.0,0.122
1010,Sharon Van Etten,Seventeen,spotify:artist:2wJ4vsxWd7df7dRU4KcoDe,spotify:album:4bfvR9TMwCm2tzXpboLH3t,spotify:track:5jZoYp0P8ML7AxkS3tQz3j,0.0164,0.538,265920.0,0.774,0.265,5.0,0.0685,-7.359,1.0,0.0484,127.107,4.0,0.249
1011,Aldous Harding,The Barrel,spotify:artist:3lmR0qMiGuoIF9UC54egcG,spotify:album:39CMyhmaEk6JMlqYUXQNOI,spotify:track:06lw2dBFqdXhAErz7Xz9Zs,0.747,0.732,299440.0,0.408,0.000229,11.0,0.069,-8.475,1.0,0.036,87.015,4.0,0.663
1016,Benny Benassi,Just Miss Love,spotify:artist:4Ws2otunReOa6BbwxxpCt6,spotify:album:0HdLiRs3Kv3D36oRKL72zn,spotify:track:6KwvzNhrvOXc1i4mCCU0xY,0.0628,0.749,207296.0,0.88,0.00567,4.0,0.0772,-5.423,0.0,0.0387,104.965,4.0,0.294
1017,Burak Yeter,Tuesday (feat. Danelle Sandoval),spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:6TvNvQ8DNIFyOMMksmKVDB,spotify:track:7EVk9tRb6beJLTHrg6AkY9,0.0156,0.841,241875.0,0.639,0.0654,9.0,0.0545,-6.052,0.0,0.0688,99.002,4.0,0.675
1018,Kungs,To Describe You,spotify:artist:7keGfmQR4X5w0two1xKZ7d,spotify:album:5JkfnYGPE032bdIJ8Ie2hx,spotify:track:2w48maGgT5iq9ZvEt87nIt,0.281,0.883,269320.0,0.384,0.75,4.0,0.0881,-11.525,0.0,0.0634,125.037,4.0,0.831
1019,Kungs,Melody,spotify:artist:7keGfmQR4X5w0two1xKZ7d,spotify:album:66KCBRiOFSs9bki2A15WlB,spotify:track:16jBnZL4r5O3PZARgDB82B,0.0713,0.756,242747.0,0.701,0.000975,0.0,0.156,-6.938,1.0,0.032,121.048,4.0,0.616
1020,Kungs,Dopamine,spotify:artist:7keGfmQR4X5w0two1xKZ7d,spotify:album:5eV7rFuMuibN8KgVEBmBpb,spotify:track:7qHP8eH3TV1E7XTl0arIN6,0.309,0.574,179482.0,0.718,1.6e-06,6.0,0.109,-7.644,0.0,0.0337,125.974,3.0,0.316
1021,Kungs,This Girl (Kungs Vs Cookin On 3 Burners) Extended,spotify:artist:7keGfmQR4X5w0two1xKZ7d,spotify:album:6sGJWfs0C5NGHjtRTW15bg,spotify:track:5D1swG82nVVngZLHOLbe0V,0.0795,0.8,242736.0,0.737,0.000587,3.0,0.0768,-4.325,1.0,0.0351,122.02,4.0,0.512
1022,Kungs,Paris,spotify:artist:7keGfmQR4X5w0two1xKZ7d,spotify:album:2UJpW4aO9nXGEh7arP5uW8,spotify:track:0k4A0wcdZLY0OSQ1ugfi3J,0.00543,0.579,201290.0,0.596,0.962,10.0,0.273,-10.767,1.0,0.256,124.005,4.0,0.0537
1023,Kungs,Be Right Here,spotify:artist:7keGfmQR4X5w0two1xKZ7d,spotify:album:6jSt1O7WGST6g9TbQKjl3F,spotify:track:1xdPwzWEIiDyDyx12kYuPy,0.0363,0.764,222857.0,0.631,0.00282,1.0,0.8,-4.594,0.0,0.124,126.01,4.0,0.135
1026,Anne-Marie,Ciao Adios Burak Yeter Remix,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,spotify:album:7C6UoXE3QOfuwS0jBeLAvZ,spotify:track:0xedZw4tBgVZdsB8w7r5aG,0.0636,0.773,180937.0,0.839,2.31e-06,4.0,0.328,-5.68,0.0,0.14,123.001,4.0,0.658
1027,Burak Yeter,Body Talks,spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:7BAYojhQo0Dd6sMYY6rAxe,spotify:track:48mZshEcMsdsynXdmdn0mU,0.0186,0.763,173086.0,0.807,0.0,1.0,0.176,-4.786,1.0,0.0402,125.985,4.0,0.652
1028,Burak Yeter,Teenage Runaway,spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:5qazFCnvP1ZZrhAGPZw3fd,spotify:track:6TgYl6YaOB3U1ibLf4Lpt1,0.052,0.683,209750.0,0.523,1.05e-06,1.0,0.0601,-6.42,1.0,0.0341,94.014,4.0,0.511
1029,Burak Yeter,"Fly Away (feat. Emie, Lusia Chebotina Everthe8)",spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:3Sy0pjGrLdKL8m087kfcRw,spotify:track:5d5VeYgPtS6LWQ3n0D0o89,0.0363,0.75,188518.0,0.637,0.0863,2.0,0.147,-5.807,1.0,0.0556,102.0,4.0,0.48
1030,Burak Yeter,Friday Night,spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:14gkTT7YdwBHe4UD3HFQmF,spotify:track:6ZK6kqWs70IELoxSAAHhPL,0.21,0.79,162772.0,0.67,6.43e-05,6.0,0.0785,-6.048,1.0,0.0339,98.009,4.0,0.712
1031,Morandi,Kalinka Burak Yeter Remix / Radio Edit,spotify:artist:1oiZoULxUJDYGOKMgVefP4,spotify:album:2z2pa7O9T76zqO7G6LFxdQ,spotify:track:0aMTvcwJn5KdmnkP34oghL,0.107,0.724,163857.0,0.696,4.21e-05,6.0,0.102,-6.799,0.0,0.0286,105.022,4.0,0.853
1032,Burak Yeter,"Fly Away (feat. Emie, Lusia Chebotina Everthe8) Rudeejay Da Brozz x PARKAH DURZO Remix",spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:5a6ietT6L9NtGVNm9heuY6,spotify:track:0oR8jMYPWGpqizYus8iMbP,0.00932,0.701,164000.0,0.861,0.00605,5.0,0.0732,-4.203,1.0,0.071,125.926,4.0,0.265
1033,Burak Yeter,Memories,spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:67Ke4DdH6kQQt3R1wIATz0,spotify:track:5vUE64OnzW8ot0j04IBzLS,0.00162,0.649,194062.0,0.814,0.00111,7.0,0.157,-6.383,1.0,0.0367,92.025,4.0,0.621
1034,Burak Yeter,Bonnie Clyde,spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:6izj1KfkrkJxjwGQwCx6Kz,spotify:track:0BPDUEcilgzl3l3BejXcOx,0.0191,0.746,213750.0,0.7,0.0,0.0,0.0889,-7.564,0.0,0.0304,127.978,4.0,0.685
1035,Burak Yeter,Bonnie Clyde Club Mix,spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:6izj1KfkrkJxjwGQwCx6Kz,spotify:track:5l3UqouymVhnBLJy4PtETW,0.0128,0.719,232500.0,0.802,1.31e-05,8.0,0.05,-6.229,1.0,0.0288,123.967,4.0,0.768
1036,Burak Yeter,Bonnie Clyde Acoustic Mix,spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:6izj1KfkrkJxjwGQwCx6Kz,spotify:track:6qC3uX7XE4BzqjBEQZSw37,0.847,0.581,197344.0,0.516,1.36e-06,3.0,0.0851,-8.48,1.0,0.0296,127.763,4.0,0.561
1037,Burak Yeter,Bonnie Clyde Sunset Mix,spotify:artist:4ON1ruy5ijE7ZPQthbrkgI,spotify:album:6izj1KfkrkJxjwGQwCx6Kz,spotify:track:7lAJ9htOiBxEl6xiYig0go,0.838,0.368,213750.0,0.61,0.0,3.0,0.952,-8.769,1.0,0.0453,127.572,4.0,0.362
1039,Modjo,Lady (Hear Me Tonight),spotify:artist:0AkpPlFLnr0VQwZQeMGht0,spotify:album:0vwDxngkhZuwNbcxzebCXI,spotify:track:49X0LAl6faAusYq02PRAY6,0.00793,0.72,307154.0,0.808,0.0293,6.0,0.0634,-5.627,1.0,0.0379,126.041,4.0,0.869
1040,Armand Van Helden,Wings,spotify:artist:3cQA9WH8liZfeja1DxcDYE,spotify:album:5ON24L81Foria0hIKcLHCq,spotify:track:0IMJIkOxtCFnmOmrpIH08O,0.000179,0.586,181967.0,0.855,0.0148,6.0,0.112,-6.418,0.0,0.0446,122.044,4.0,0.479
1041,Hercules & Love Affair,Blind,spotify:artist:1WHoAjAWGx5qLsgzpaOk7W,spotify:album:4vdHNQcsvi2eUFjxrEXoig,spotify:track:2acK24b60RQD2zBpW0Zsrw,0.00542,0.716,345560.0,0.914,0.000218,7.0,0.0504,-6.907,0.0,0.0341,118.579,4.0,0.69
1042,Kraak & Smaak,Sweet Time Yuksek Remix,spotify:artist:7c5qu1gNlg8jWDzzmlp89O,spotify:album:5ica5FqEeFkG3vOmhj8Ey7,spotify:track:0prgd2B6RuYh1AvWvki6S0,0.00248,0.698,262796.0,0.803,0.0024,9.0,0.0233,-7.659,0.0,0.0434,121.036,4.0,0.841
1044,Jamiroquai,You Give Me Something,spotify:artist:6J7biCazzYhU3gM9j1wfid,spotify:album:6cLYs4e403jQk6PJ8PG9rs,spotify:track:1x6jPyUfLuTNQ3o5zykG2x,0.0265,0.639,199600.0,0.69,0.000551,7.0,0.146,-10.047,1.0,0.264,119.63,4.0,0.579
1050,Croatia Squad,Nonstop,spotify:artist:3FAUGHLioXySQ1QTnCOWQC,spotify:album:5FEQ2fC7bmlrGy1JsBOl14,spotify:track:50ChDBgQUh3PwynApLoSYB,0.00486,0.87,168000.0,0.955,0.467,1.0,0.239,-4.07,1.0,0.0932,124.978,4.0,0.663
1054,CamelPhat,Cola,spotify:artist:240wlM8vDrf6S4zCyzGj2W,spotify:album:06M4lDqeBSMxVTFsNE8Sxi,spotify:track:7ir1tVqAtNjctvteJPw5MF,0.0245,0.706,223869.0,0.74,0.512,6.0,0.135,-7.904,1.0,0.0325,122.007,3.0,0.444
1056,Don Diablo,Bad,spotify:artist:1l2ekx5skC4gJH8djERwh1,spotify:album:7HwVfo5rkhtch7svEwFj00,spotify:track:1T4U8Q2DRfs6OUg8DEsRZf,0.406,0.791,169911.0,0.738,0.00826,0.0,0.159,-5.197,1.0,0.0732,123.927,4.0,0.666
1057,andhim,Boy Boy Boy Joris Voorn Remix,spotify:artist:6XJeFzmI6vrWyHcdB7EImP,spotify:album:7GE3wf4UAmlEjWunS3MB0x,spotify:track:0LdpMpqRYeOdkGp1FAieTD,0.00134,0.713,409379.0,0.645,0.924,7.0,0.219,-8.801,0.0,0.0376,119.998,4.0,0.462
1059,Yann Tiersen,"Comptine dun autre été, laprès-midi",spotify:artist:00sazWvoTLOqg5MFwC68Um,spotify:album:6PRPYATK5VvjZ2p911y6U0,spotify:track:14rZjW3RioG7WesZhYESso,0.991,0.483,140733.0,0.192,0.908,4.0,0.106,-15.378,0.0,0.0469,100.848,4.0,0.0542
1061,Ludovico Einaudi,Fly,spotify:artist:2uFUBdaVGtyMqckSeCl0Qj,spotify:album:2EhFeiWsTdfqzdFskVUxBg,spotify:track:3yuCAw61jqfyv2KzMoVdXA,0.994,0.174,278933.0,0.178,0.861,1.0,0.0737,-18.717,0.0,0.0362,167.972,3.0,0.0347
1062,Agnes Obel,Riverside,spotify:artist:1rKrEdI6GKirxWHxIUPYms,spotify:album:1hOKjrormSHpyOw0BREwEx,spotify:track:4vJ2nNBA6sxAUN5kLGPq3Q,0.985,0.449,228547.0,0.179,0.000367,9.0,0.134,-13.474,0.0,0.0408,197.877,3.0,0.24
1063,AaRON,U-Turn (Lili),spotify:artist:6q8cNe6Wif1WvM97vcFD8O,spotify:album:43gbMfrNE0fbmNa3Hx5RnM,spotify:track:2UvF46hdhN20q87AiVJIUI,0.381,0.618,230000.0,0.543,0.000269,0.0,0.103,-7.181,1.0,0.0247,75.033,4.0,0.135
1064,Parov Stelar,All Night,spotify:artist:65EXuYHVoehCKqp0kOS6px,spotify:album:3UpqazvXFCYmC4yQDL9E8L,spotify:track:717lZxxn53x2B0eucGiD1Z,0.223,0.793,166613.0,0.578,0.926,7.0,0.293,-8.747,0.0,0.0428,125.021,4.0,0.803
1065,Buena Vista Social Club,Chan Chan,spotify:artist:11kBu957KTYoAltZHDm8gW,spotify:album:6DPdEaZ0KDBCCgXyy4q8bi,spotify:track:5sbw5zIz9ck2pOEDXUR0QU,0.833,0.396,256653.0,0.496,0.00534,2.0,0.0996,-11.728,0.0,0.0356,165.647,4.0,0.679
1066,Jain,Come,spotify:artist:2HHmvvSQ44ePDH7IKVzgK0,spotify:album:2rb6C1wUwk7hFOVmfgt19k,spotify:track:02R2z7JWV0G8VuU1xs58OB,0.222,0.819,162360.0,0.784,0.00786,1.0,0.0809,-6.524,1.0,0.0435,99.989,4.0,0.831
1067,Wim Mertens,Struggle for Pleasure,spotify:artist:7zW6wPmVLv4JDJM271gbFc,spotify:album:6aGuk8aTNbVPhPNhkMPGx2,spotify:track:7zFovryAx4THLvSRUtYkEN,0.86,0.526,242114.0,0.771,0.912,5.0,0.062,-8.548,0.0,0.0334,131.565,4.0,0.21
1068,Asaf Avidan,One Day / Reckoning Song (Wankelmut Remix),spotify:artist:7t51dSX8ZkKC7VoKRd0lME,spotify:album:6ZtATnsRYU8ZP4JD0dH0fs,spotify:track:68rcszAg5pbVaXVvR7LFNh,0.223,0.826,215187.0,0.668,6.92e-05,3.0,0.167,-6.329,0.0,0.0571,118.99,4.0,0.534
1069,Noir Désir,Le vent nous portera,spotify:artist:4ksCwAPgMi8rkQwwR3nMos,spotify:album:4vvtMZGxbWEHyOv7MNgrsT,spotify:track:2g4oQ1siRRrg8yAkQLVx0c,0.738,0.672,288747.0,0.721,0.0389,4.0,0.122,-9.655,0.0,0.0621,105.225,4.0,0.798
1070,Ludovico Einaudi,Una Mattina,spotify:artist:2uFUBdaVGtyMqckSeCl0Qj,spotify:album:2pg4hU8ikuWgotZ20AUEJp,spotify:track:2bHMNvRAuc43L7jlI7dO7K,0.994,0.363,479048.0,0.0345,0.921,9.0,0.0827,-25.048,0.0,0.0691,120.953,4.0,0.0364
1071,Yann Tiersen,La Valse dAmélie Version piano,spotify:artist:00sazWvoTLOqg5MFwC68Um,spotify:album:6PRPYATK5VvjZ2p911y6U0,spotify:track:6bpmBNPfQ2KFAW0ik6F9Vq,0.988,0.194,158667.0,0.179,0.866,9.0,0.0819,-16.834,0.0,0.0422,177.694,3.0,0.179
1072,Emilíana Torrini,Jungle Drum,spotify:artist:08j69Ndyx1P7RLO3Janb5P,spotify:album:3EU98QkRUFSn3qJCfybZyD,spotify:track:30sB0kDWXqpmEvkRLhMdiP,0.131,0.637,133467.0,0.89,0.0055,4.0,0.0735,-5.291,0.0,0.0747,118.315,4.0,0.858
