,artistName,trackName,artist_uri,album_uri,track_uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
7276,DJ Nano,Faith (feat. Chalud),spotify:artist:3bxfcfxKQ7rbS93s7jZhiw,spotify:album:3pLLnA6dUBFphCRkQzb4ef,spotify:track:2Vh0GdZ1co2FTCFUxDTwLe,,,,,,,,,,,,,
7277,DJ Nano,Musique De Leau,spotify:artist:3bxfcfxKQ7rbS93s7jZhiw,spotify:album:0NlGeqjQ3ZDK1DrcZEULJO,spotify:track:6cncH0HEILKZgFlJU1Qy6Z,,,,,,,,,,,,,
7279,DJ Nano,Acid Onion,spotify:artist:3bxfcfxKQ7rbS93s7jZhiw,spotify:album:0kL524PrMTGe9jLgJjqr8O,spotify:track:7EeMutx3Puyc58B79C6yRo,,,,,,,,,,,,,
7280,Lee Burridge,Lingala Original Mix,spotify:artist:0334oJHhRSKJRHKpE9i62h,spotify:album:4R2egWth0idZxRYWBJ9DMs,spotify:track:5GvQL9DAEAsHzKDz32boXW,,,,,,,,,,,,,
7281,Spencer Parker,Foreva,spotify:artist:66D44BTpZF7SqnEOJuJLVo,spotify:album:1m87ssl6kwohoEbJd7Bc74,spotify:track:3J4mFltluQhj6WkdBB3xhP,,,,,,,,,,,,,
7282,Spencer Parker,Youre Under My Control Now,spotify:artist:66D44BTpZF7SqnEOJuJLVo,spotify:album:6ioj9ORCHFfqPDhc43JzgU,spotify:track:0AA4VN9bq3ygyGaBRLW9r4,,,,,,,,,,,,,
7283,Milos Vujovic,Stuff in My Mind Original Mix,spotify:artist:2odPCGo236WFRhde8WCkZO,spotify:album:1S9NklFVYOymlvhV8ZV6Gk,spotify:track:6xyecQd40VLbOLzHFqEKqT,,,,,,,,,,,,,
7285,Dennis Ferrer,Hey Hey,spotify:artist:0MGTHZpAGf7isSfw8yMIoi,spotify:album:1cDV081Kr7TEOO2OH2RFhH,spotify:track:70UEWHNbuYCh70KK7QCNj3,,,,,,,,,,,,,
7286,Osunlade,Envision Âme Remix,spotify:artist:4mHngi71hWNKTRuyl3W9FY,spotify:album:6h5GzvE8M453rbfa8NKjwK,spotify:track:7IXVjnFnFsGQ21qBV3Uo1T,,,,,,,,,,,,,
7287,Ralf Gum,With Her Hand Ralf GUM Main Mix,spotify:artist:2XE7Kskh4TLEcxIyNSoCwN,spotify:album:3gaglxs210b47POSlWDhFh,spotify:track:3GzVRhqMJnkcetign6eYgh,,,,,,,,,,,,,
7288,Jack Back,Supercycle,spotify:artist:4bXUaTjc7TQTvLqqCAlfYt,spotify:album:3ksLevpCQvoed0nlc0CMiZ,spotify:track:2NlMxXyjJimm3OSjQDwKOX,,,,,,,,,,,,,
7290,Amanda Portales,Vaso de Cristal,spotify:artist:4o28hZJdDFqDpg6WcGAJ51,spotify:album:30eO7WmS3tMRiY9MLfLWMn,spotify:track:2trFtYxzQR6FnNfwuHLpXf,,,,,,,,,,,,,
7291,Paquita La Del Barrio,Rata De Dos Patas,spotify:artist:1q18ngxrhXlHasoNpc2dt7,spotify:album:55rId50BVNE6iiiS1ZDKLh,spotify:track:2okIVxq5V9JDpATsGA3t36,,,,,,,,,,,,,
7293,Nach,Efectos Vocales,spotify:artist:66ArjpKRgw8vYBf9yhktto,spotify:album:0aJ4ulwOTjZIMgcx5zVBd7,spotify:track:5CTkt6WZHrzG7i060niTmV,,,,,,,,,,,,,
7294,Nutolina,Sonido de Tormenta,spotify:artist:4FvEhKTDIw5FghwGvUGaZE,spotify:album:4cUWRZLSNmxkkE4tEE9oLV,spotify:track:2l8TCCRjCZyiW8W781aApj,,,,,,,,,,,,,
7295,El Combo Dominicano,El Meneito,spotify:artist:0SRhX6qz5KzKtfvY85Jgsb,spotify:album:4sbczZycP8cFAnqLBpdQGz,spotify:track:7lp0O7Lj2P9PJFXnY4UGhY,,,,,,,,,,,,,
7297,Gwen Stefani,Let It Snow,spotify:artist:4yiQZ8tQPux8cPriYMWUFP,spotify:album:58qdMDlJaZBYleY7Bf0gNc,spotify:track:67ysoHKWwlQXSaqxefj0Ey,,,,,,,,,,,,,
7298,Michael Bublé,The Christmas Sweater,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,spotify:album:0FHpjWlnUmplF5ciL84Wpa,spotify:track:30QRKfHBopZn6UNqqSJQ9O,,,,,,,,,,,,,
7302,Sia,Snowman,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,spotify:album:2vcGYJcPfXUmCdcXXqqukg,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,,,,,,,,,,,,,
7303,DJ Techno,Jingle Bells (Remix),spotify:artist:5qtY1it9cWtgxU1hdHjpsz,spotify:album:6QryYNcyQqloHfuDuuY9hl,spotify:track:3MJcWPFZxVvAUGR8NmTkYD,,,,,,,,,,,,,
7304,Candy Claus,All I Want For Christmas Is You Original Mix,spotify:artist:1Et7mtX7L8CMyGEEQuGVq8,spotify:album:1ievdFMguFDs3IZ2hINaok,spotify:track:0tP6jZ2eVhRtrqJinp69MD,,,,,,,,,,,,,
7305,Micro X-Mas,Jingle Bells,spotify:artist:0L8llmVPmH5O1XJKQJSh0x,spotify:album:5wN56U0PR8rjUR7MuL54jx,spotify:track:4F9oRadusUclFAMWtkSvmb,,,,,,,,,,,,,
7306,Villa & Vince,Leise rieselt der Schnee,spotify:artist:5GUiDykGFhoetAGI56AGPY,spotify:album:0vJl1jEBcaXNQR5PsGAcez,spotify:track:4aAyQDezUVE05INsG2KRiO,,,,,,,,,,,,,
7307,Mariah Carey,All I Want for Christmas Is You,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,spotify:album:61ulfFSmmxMhc2wCdmdMkN,spotify:track:0bYg9bo50gSsH3LtXe2SQn,,,,,,,,,,,,,
7308,Wham!,Last Christmas Remastered,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,spotify:album:5HaOXSCK1IlwzV4ve7CUKY,spotify:track:6wn2nmFn3wDuiMldRiuRuL,,,,,,,,,,,,,
7309,Boney M.,Feliz Navidad,spotify:artist:54R6Y0I7jGUCveDTtI21nb,spotify:album:6bOJZU8FLBFbICqSfHrrTf,spotify:track:5QP2vqXxsoKBuoUJM4Qkio,,,,,,,,,,,,,
7310,Oscar Repo,"Navidad, Se Me Ha Pasao el Año Volao",spotify:artist:4Zkz1ZVp22yzxg074DISde,spotify:album:68PcDmEsRifCQUWwpSiRa5,spotify:track:5haEWseCEJPhYpElV5WH1h,,,,,,,,,,,,,
7311,Ariana Grande,Santa Tell Me,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:album:27MNgBEnLCKoafz1g2Zu97,spotify:track:0lizgQ7Qw35od7CYaoMBZb,,,,,,,,,,,,,
7312,Bobby Helms,Jingle Bell Rock,spotify:artist:38EmEgXkgK51MT2tPY0EoC,spotify:album:3wivyOdotHWZ9dcuXMjPKT,spotify:track:7vQbuQcyTflfCIOu3Uzzya,,,,,,,,,,,,,
7313,Justin Bieber,Mistletoe,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:album:63MKT9hwmiMFFdFp5SdB1p,spotify:track:7xapw9Oy21WpfEcib2ErSA,,,,,,,,,,,,,
7314,Edurne,Siempre Es Navidad Junto a Ti,spotify:artist:1RpT4SSsNAr0JaSvvwNkgh,spotify:album:1oRkb7HF9YvUrBShCK1qcc,spotify:track:49R5u4w5zy8rqtqSazjFbD,,,,,,,,,,,,,
7315,Michael Bublé,Mis Deseos / Feliz Navidad (with Thalia),spotify:artist:1GxkXlMwML1oSg5eLPiAz3,spotify:album:7uVimUILdzSZG4KKKWToq0,spotify:track:6ZdxGOaZoNzbGrBLjUcrUs,,,,,,,,,,,,,
7316,Liam Payne,Naughty List (with Dixie),spotify:artist:5pUo3fmmHT8bhCyHE52hA6,spotify:album:2xvYb1xTCb5hhxzXub0RdM,spotify:track:2Y0ktCGrGoGcQFXsGztvhi,,,,,,,,,,,,,
7317,Michael Bublé,Its Beginning to Look a Lot like Christmas,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,spotify:album:7uVimUILdzSZG4KKKWToq0,spotify:track:5a1iz510sv2W9Dt1MvFd5R,,,,,,,,,,,,,
7318,Jonas Brothers,Like Its Christmas,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,spotify:album:2SOQX9qSOQhxc0PsI5LNnu,spotify:track:1OjmlSFuzYflWjSMTCyTJv,,,,,,,,,,,,,
7319,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,spotify:album:4XbPmVHP7EYBMoE7ZVjKCU,spotify:track:4kKdvXD0ez7jp1296JmAts,,,,,,,,,,,,,
7320,Ariana Grande,Last Christmas,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:album:5MfeQZrrNfMqcaq03U9qOr,spotify:track:5xDrO9DEDJGUQGfyoHvgDJ,,,,,,,,,,,,,
7321,Manu Tenorio,"Alegría, Alegría",spotify:artist:0vz78iHqEmr4rjXhgKTPF7,spotify:album:2zTeHh5REK5Y4lAGGWrLel,spotify:track:39U07ElAxrtneLjzy5Sx0e,,,,,,,,,,,,,
7322,Taylor Swift,Christmas Tree Farm,spotify:artist:06HL4z0CvFAxyc27GXpf02,spotify:album:5t19zaDBNS3HIqBuxnhRwl,spotify:track:2gVGaBYsZksrRsijGo7mVy,,,,,,,,,,,,,
7323,Little Mix,One Ive Been Missing Acoustic,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,spotify:album:0Su2bqjSjDtJYwGJZPCw0G,spotify:track:7DJWpApss49j4198kMzol0,,,,,,,,,,,,,
7324,Britney Spears,My Only Wish (This Year),spotify:artist:26dSoYclwsYLMAKD3tpOr4,spotify:album:3Hocp9QorapDRHSyZ1AOVL,spotify:track:0YWUHZPJVg4iujddsJDwhM,,,,,,,,,,,,,
7325,Liam Payne,"Let It Snow, Let It Snow, Let It Snow Recorded At Electric Lady Studios NYC",spotify:artist:5pUo3fmmHT8bhCyHE52hA6,spotify:album:1DOMHyCgzUoAeaz2JZB5OH,spotify:track:24FPj1NfigHBf140kTbdS8,,,,,,,,,,,,,
7326,Wham!,Last Christmas,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,spotify:album:6egzU9NKfora01qaNbvwfZ,spotify:track:2FRnf9qhLbvw8fu4IBXx78,,,,,,,,,,,,,
7327,Miley Cyrus,Rockin Around The Christmas Tree,spotify:artist:5YGY8feqx7naU7z4HrwZM6,spotify:album:0kCDFEzZ3zNnr5zdO0Bh08,spotify:track:5lyikKk6KFWfWCuDDir9Fx,,,,,,,,,,,,,
7328,Reik,Its The Most Wonderful Time Of The Year,spotify:artist:0vR2qb8m9WHeZ5ByCbimq2,spotify:album:1O7QyLYHlgNncDGgjaDvR4,spotify:track:1h6z5tth4WJLopBk5Bd0qM,,,,,,,,,,,,,
7329,Luis Miguel,"Navidad, Navidad",spotify:artist:2nszmSgqreHSdJA3zWPyrW,spotify:album:0tu9kY2tDMuuuI6GtSDH9i,spotify:track:683fOEDnFrDuFM9oMpuEhK,,,,,,,,,,,,,
7330,Fifth Harmony,"Can You See Spotify Singles Holiday, Recorded at Spotify Studios NYC",spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,spotify:album:5a4CYbT8UXzcHfYDhW5aOy,spotify:track:6lIob2DRkcnjrymZN1QqU7,,,,,,,,,,,,,
7331,Jonas Brothers,I Need You Christmas,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,spotify:album:6ag1TA7jYSh8NjFtBL9bFR,spotify:track:0viGbbEJ9xV6qNJsTaXruz,,,,,,,,,,,,,
7332,Spice Girls,Christmas Wrapping,spotify:artist:0uq5PttqEjj3IH1bzwcrXF,spotify:album:1ANKUQ8iU1mnN3jpGXFiT1,spotify:track:1O2ymfIOPUz7RLzjDCnCWv,,,,,,,,,,,,,
7333,Laura Pausini,Feliz navidad (with The Patrick Williams Orchestra),spotify:artist:2e4nwiX8ZCU09LGLOpeqTH,spotify:album:1F9v00h2yWamoUDrGCrsJ3,spotify:track:6fbxAI9FbXnMsyKxzyh1gk,,,,,,,,,,,,,
7334,Oscar Repo,Estoy Amando por Primera Vez,spotify:artist:4Zkz1ZVp22yzxg074DISde,spotify:album:0UuyRRKWKWiWgV85K9pE5e,spotify:track:1wf3T9j87WILbsDGgnbGfG,,,,,,,,,,,,,
7335,Red Letter Hymnal,Joy to the World (Christmas Dubstep Mix),spotify:artist:4Mbc5Qewx1LhxZznOgxQfw,spotify:album:1iOEdXv6nLIQ1UAHk8LVuy,spotify:track:2M9cJTm2zv4YHhVrcgqqur,,,,,,,,,,,,,
7336,DJ Techno,We Wish You a Merry Christmas (Happy Hardcore Remix),spotify:artist:5qtY1it9cWtgxU1hdHjpsz,spotify:album:2KvTuoWYsv4EoJllnmWVOH,spotify:track:4d6PcqM8iwY6NXs9dLdIHY,,,,,,,,,,,,,
7337,DJ Techno,Oh Deer! but Reindeer... (Trance Mix),spotify:artist:5qtY1it9cWtgxU1hdHjpsz,spotify:album:4gqDSSEBg238zdGWECmwbl,spotify:track:1orpEilSQU0IltdoWrpYmp,,,,,,,,,,,,,
7338,Yule,Amazing Grace Party Version,spotify:artist:2EQSnCzadLvj3uy1MuRfSC,spotify:album:0vJl1jEBcaXNQR5PsGAcez,spotify:track:0J8rt7LstPNB0UwWZzhuzM,,,,,,,,,,,,,
7339,Roasted Turkey,Wish You a Merry X-Mas Dance Version,spotify:artist:0wS8zMB6D7M7ndP5OHjq5B,spotify:album:0vJl1jEBcaXNQR5PsGAcez,spotify:track:6oaXnJ1cOJ3GPX7417CADF,,,,,,,,,,,,,
7384,Ed Sheeran,Shivers Ofenbach Remix,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:album:3Dru9IyxnZXhmrNbSv56yl,spotify:track:1eGlStOBtFJ6Oc4hhN5tUR,,,,,,,,,,,,,
7392,Reinier Zonneveld,CSE,spotify:artist:21A7bhIL1m6CNZn8y57PIZ,spotify:album:2Re9FuBXmfB6WVdROMTfwO,spotify:track:3LvvIhumturTVuHFgpgrb4,,,,,,,,,,,,,
7393,Klingande,Jubel,spotify:artist:1L9i6qZYIGQedgM9QLSyzb,spotify:album:3Q1fYsdTHS2PYz4IKp0Jnc,spotify:track:27ZhKzjHoE0UUlyMXu0ZFa,,,,,,,,,,,,,
7394,Klingande,Jubel Nora En Pure Remix,spotify:artist:1L9i6qZYIGQedgM9QLSyzb,spotify:album:18ZfXZRrUoAWUKbVflqazJ,spotify:track:0UmBBoADlU9Vy7irHCKseL,,,,,,,,,,,,,
7397,Catz n Dogz,Chucky73 Bzrp 43,spotify:artist:5tYqFEuFELxnJZgGmmsfSh,spotify:album:1EjGYxuGr01m4NgsoRs3OI,spotify:track:4jmE3QZLQv9pIA791PGZ05,,,,,,,,,,,,,
7399,Catz n Dogz,Rendezvous (feat. Raymoane),spotify:artist:5tYqFEuFELxnJZgGmmsfSh,spotify:album:5SabPn5bzj51aBc60J7v5o,spotify:track:6DqWOtKWGyRQapxYZLYdtp,,,,,,,,,,,,,
7400,Matthias Tanzmann,Binford,spotify:artist:6bxLLapj6NByiP5cr6jMeK,spotify:album:5ADa94cErmtxjFCX2YUn7I,spotify:track:5yQveXsitfIcu4dHjYalIw,,,,,,,,,,,,,
7409,Dim3nsion,Santa Monica,spotify:artist:7vEd9uAqFgC4p4EOXiFuQL,spotify:album:1yzn6nTarYO5c5Tlz5QaQj,spotify:track:4R75SOd0HmiUin7Q1zPec7,,,,,,,,,,,,,
7410,Beret,Me llama DJ Nano Remix,spotify:artist:0ZHPrnImGh4re3TbSNkoZl,spotify:album:3p9YnUYZyns6PGxTbKeLFq,spotify:track:23u5jLMIU4Puo1Tau1qQOg,,,,,,,,,,,,,
7414,Matt Simons,Catch Release Deepend Remix,spotify:artist:1g0fXhQMHAxlRyIBkCbuE7,spotify:album:58QMygeIUrtywKMkasnDUk,spotify:track:11BAVEGi1ivJ6JWLqKUNrZ,,,,,,,,,,,,,
7415,GAMPER & DADONI,Island in the Sun,spotify:artist:6HQ6vf4AloXyVNdyJhrX1J,spotify:album:5bNYma6VkofXLCZlqUDcet,spotify:track:79iXIJKvBF0kI8aKZq78PB,,,,,,,,,,,,,
7417,Anja Schneider,Morning Glow Edit,spotify:artist:0f14r70OISSfJoyqYaHbgV,spotify:album:0VJJHbw6jcGCjU90REt3wF,spotify:track:0TwiKyrgJ7dRykmg5jpjHH,,,,,,,,,,,,,
7419,Catz n Dogz,Would You Believe,spotify:artist:5tYqFEuFELxnJZgGmmsfSh,spotify:album:6xmqbQZeI90wR4inGj3snR,spotify:track:0HvtGDMR4hVmNK3HBUIUOS,,,,,,,,,,,,,
7422,Catz n Dogz,Modern Romance,spotify:artist:5tYqFEuFELxnJZgGmmsfSh,spotify:album:5JPxDmfJuWSErtOyRTeYuz,spotify:track:4CL7IheP2ryGEcMVOoAOUZ,,,,,,,,,,,,,
7423,Catz n Dogz,You Like,spotify:artist:5tYqFEuFELxnJZgGmmsfSh,spotify:album:0CnRPz9wCK75JwNKlgPfOV,spotify:track:4l9kUx8wApK59WHVycyckg,,,,,,,,,,,,,
7424,Lonely in the Rain,Breathe,spotify:artist:42KUul1wLmOdQCEYf3MweS,spotify:album:6piFBPJMY6zdODPpOwAkbp,spotify:track:3qDTfBuKrM54QbY32Z5uCE,,,,,,,,,,,,,
7428,Catz n Dogz,First Night Out,spotify:artist:5tYqFEuFELxnJZgGmmsfSh,spotify:album:6goALaxPAH0sAaG2N2TLX1,spotify:track:00QA6kDTxsghd5vukZfxeE,,,,,,,,,,,,,
7432,Mark Knight,Givin Up,spotify:artist:3h11MHQeCrcsUgRRijI1zL,spotify:album:1C1vE00EzT79uN5uMkEvSP,spotify:track:5DYGgP2W3YzFgnYlHWOmI1,,,,,,,,,,,,,
7433,Catz n Dogz,Toma,spotify:artist:5tYqFEuFELxnJZgGmmsfSh,spotify:album:1zb4cNaahDXqR21w2FA9pH,spotify:track:2iTAmR3tAD9Xu7CnMsNfQj,,,,,,,,,,,,,
7434,Eli Brown,Send Help,spotify:artist:5lVNSw2GPci8kebrAQpZqU,spotify:album:2BzFB5SNQazAUMzqi9VXv1,spotify:track:6jVlTi2ftKk02j3mCWsSKQ,,,,,,,,,,,,,
7435,Justin Jay,Determination (Dub),spotify:artist:5k5eiijuHxrGwXp2Pz37GZ,spotify:album:1DpUuc7mtSuP0EqgsFiw0G,spotify:track:3GN2qoMXIUkd6wmDXWpzvZ,,,,,,,,,,,,,
7436,Lubelski,Ice Cream Cone,spotify:artist:7EPi1KiQMnSB6cxmuGcEnS,spotify:album:4a03fFAyxB5AFuNzH3vWlK,spotify:track:5sLtv8BT6QKo7ZYntZ87gT,,,,,,,,,,,,,
7438,ATFC,The Payoff,spotify:artist:04L4Y7Hkc1fULKhFbTnSSs,spotify:album:5MY0KSq3Qsyq74THnxHW9S,spotify:track:3bWCDOxTBtda3nlKYn4TwL,,,,,,,,,,,,,
7440,Yousef,April,spotify:artist:1HsWNPlqCBv9AwCFBDIEKF,spotify:album:5ivcz3nWHECXDKFqsXeE6J,spotify:track:3MYZdXnlIPvBhL3JnegRB4,,,,,,,,,,,,,
7441,Eli Brown,Be Your Dog (feat. Madge),spotify:artist:5lVNSw2GPci8kebrAQpZqU,spotify:album:0lpxoa9MIyhRhGC6IUifie,spotify:track:4COs5XQrjymtUma8944kxo,,,,,,,,,,,,,
7442,Justin Jay,Where is the PLUR?,spotify:artist:5k5eiijuHxrGwXp2Pz37GZ,spotify:album:3b6V6Ih1BBjgi25kUpQbaL,spotify:track:1TaksvGtHyX4Ys8ja7tGXH,,,,,,,,,,,,,
7443,Nick Curly,Go,spotify:artist:5WI60lKXG4mP2OPyt8pyQ2,spotify:album:7DIDwfqE33T00efjc7AVya,spotify:track:7a2yVItLl6QWgCh820bZ3L,,,,,,,,,,,,,
7444,Catz n Dogz,Kiki,spotify:artist:5tYqFEuFELxnJZgGmmsfSh,spotify:album:1zb4cNaahDXqR21w2FA9pH,spotify:track:2p0by3Kd2oF3mXYp9bQKr2,,,,,,,,,,,,,
7445,Marco Faraone,My Name (feat. Lolita Leopard),spotify:artist:00IUMN7pWAU2jYWcdOt5c3,spotify:album:4w1921hEHiOnAmq4bCVxyY,spotify:track:4f1PbbPlIftgnaqmClUUwy,,,,,,,,,,,,,
7446,Prok & Fitch,Testimony,spotify:artist:62akbR2hpk0ArA98zOYNys,spotify:album:000z99zZbT9Gfabqyw1THb,spotify:track:702TT2q83VQlC75h807I1J,,,,,,,,,,,,,
7447,PAX,Cosmic Kiss (Gorgon City Remix),spotify:artist:3NYySx3H1V7zHemD9hmsQv,spotify:album:3TSx2tNu8lNaDdJKjL0BbP,spotify:track:7bGSTIWYqujWLj8ERO1oBy,,,,,,,,,,,,,
7448,Butch,Bat Shit,spotify:artist:5kLzaeSHrmS7okc5XNE6lv,spotify:album:0fYfPRc0e52r22cYV1TGSG,spotify:track:4TsgN7MJ5LuQpX76wOXM88,,,,,,,,,,,,,
7449,Ejeca,Away,spotify:artist:0tSC9Vot7WlR1MsLBqQ9HX,spotify:album:2bTOJZjjyHS3JjZ6fqfAF1,spotify:track:0YZAILWkcrwLfRMPWvVIwv,,,,,,,,,,,,,
7450,Nick Curly,Chip Butty,spotify:artist:5WI60lKXG4mP2OPyt8pyQ2,spotify:album:7DIDwfqE33T00efjc7AVya,spotify:track:7kseHQwPtk8dzlao1EeGXZ,,,,,,,,,,,,,
7451,Catz n Dogz,Nasty (feat. Kiddy Smile),spotify:artist:5tYqFEuFELxnJZgGmmsfSh,spotify:album:5SabPn5bzj51aBc60J7v5o,spotify:track:0rZWwJ2wTRc1Mnb8Yiarxi,,,,,,,,,,,,,
7452,Claude VonStroke,The End Of The Lime,spotify:artist:5CYAFhywQTXdZmppCp0ukd,spotify:album:4bk1AFJova9cPKlze2sFe3,spotify:track:0Ju4xgPBzPJpnqEOZs1wOg,,,,,,,,,,,,,
7453,Gorge,Holos Edit,spotify:artist:6Y3FCZA50anf3ukg9O7ZLq,spotify:album:5qqz89AxH2yfrkc1X2Lu01,spotify:track:0bkzYVDAsHmwrbbgzu6nfh,,,,,,,,,,,,,
7454,Will Clarke,Searching,spotify:artist:1OmOdgwIzub8DYPxQYbbbi,spotify:album:1WN5g5MtXHMiyUdUcclJ2l,spotify:track:1yLFszi3D4sq3ECcDxxPM6,,,,,,,,,,,,,
7455,Claude VonStroke,Enthusiasm,spotify:artist:5CYAFhywQTXdZmppCp0ukd,spotify:album:4bk1AFJova9cPKlze2sFe3,spotify:track:1DCZbtt5iSZhN5ep1aNWtg,,,,,,,,,,,,,
7456,Maceo Plex,You Know What I Got Edit,spotify:artist:3TXQ1ddouwQAI78hV4hXDj,spotify:album:5xyLXVYmtx9PmhxLLFS5Qg,spotify:track:0wIvuXIoTyPvByoztyGFaW,,,,,,,,,,,,,
7458,J. Worra,Check Out,spotify:artist:4q0N3EI67tVnAeeaXbNQIj,spotify:album:1i9flcfwW08i5ynf4YZHsb,spotify:track:2n6qz4opcJlHsEpI8030YM,,,,,,,,,,,,,
7460,Joshwa,My Humps,spotify:artist:1PzAgFVk9v8cxn9flrqrv5,spotify:album:5oIu4GbSrhxQLUhipFQiYb,spotify:track:5WoBAyXaOnKEfvsZocrPeT,,,,,,,,,,,,,
7461,Justin Jay,Only You,spotify:artist:5k5eiijuHxrGwXp2Pz37GZ,spotify:album:6jNRgIvL2sPEIID9HfnRZw,spotify:track:74A3jTmHupcG9JkDaVRWwf,,,,,,,,,,,,,
7462,Demuja,Bath in Lava,spotify:artist:1LfqhJiCiHfVzrBOVaBXc1,spotify:album:65omQPwJnnYuR9zkJ69ksW,spotify:track:2g2FkdcYgHVdBHoU84zOPG,,,,,,,,,,,,,
7463,Claude VonStroke,Im Solo Bachelors Of Science Remix,spotify:artist:5CYAFhywQTXdZmppCp0ukd,spotify:album:7BP996j8fLpycIbEpza3E3,spotify:track:1BdB5rpTAoRZUDwcZrKPlh,,,,,,,,,,,,,
7464,Huxley,Tinpan Alley,spotify:artist:6fJvW51nWhRImJyos6O7sT,spotify:album:3snU2eZZguh0Rxg2ghRTPs,spotify:track:217EhQvj7AcPIlHDTZCeWt,,,,,,,,,,,,,
7465,Lubelski,Just The Way,spotify:artist:7EPi1KiQMnSB6cxmuGcEnS,spotify:album:0xak5OaCsy4ThA4gMa25NJ,spotify:track:0Y6I3zTkEFNOVUnajcT2jM,,,,,,,,,,,,,
7466,Mat.Joe,Pan Praise,spotify:artist:38jpuy3yt3QIxQ8Fn1HTeJ,spotify:album:7wsoc61gQw7IyJ5pDTG026,spotify:track:5q4w3k1G7KsfvcIpy4bTIy,,,,,,,,,,,,,
7467,Joeski,Lessons Learned,spotify:artist:3OsEdeMsQIAdDi2OduzED7,spotify:album:2I6RygTCCoE4L1CN0gqbHr,spotify:track:2xF3uJ1lJtof0CNP4iXEA3,,,,,,,,,,,,,
7468,Solomun,Tuk Tuk (feat. ÄTNA),spotify:artist:5wJK4kQAkVGjqM9x46KQOC,spotify:album:2NarmNFabeJTZpjO4VL1eF,spotify:track:5Y7kHWJgIklRuPxH04qYgq,,,,,,,,,,,,,
7469,Shiba San,Drop That Shhh,spotify:artist:7Hr9bE0u9Rl5n6QahVNRnc,spotify:album:0Bzj5NhafAn9EQu2YANa6f,spotify:track:7dGO8MqquDAivoLLVMD8Fr,,,,,,,,,,,,,
7471,Green Velvet,My Cheri,spotify:artist:3ABaec4jjl95VqmG1iD4k2,spotify:album:6ZUEW9WFB8WK1ullIjAmUn,spotify:track:2KMGtmMG9ECmayTeqtb3YY,,,,,,,,,,,,,
7472,HI-LO,Hera,spotify:artist:0ETJQforv5OXgDgidQv9qd,spotify:album:0V4m6fbqpB04YR5hYnse2x,spotify:track:3fIta7BC0QYRcYyE8Lmt4t,,,,,,,,,,,,,
7481,Oliver Heldens,Deja Vu,spotify:artist:5nki7yRhxgM509M5ADlN1p,spotify:album:1RDus4fqaHwhQzqRiidAEY,spotify:track:5w7sO0tWXMmctwKnJZu24v,,,,,,,,,,,,,
7493,Roger Sanchez,Another Chance,spotify:artist:1HT9k1ZSUL9IczSstOAgWJ,spotify:album:0JW2cRdj4ELLx9COGeTMiR,spotify:track:0oHLi9gb4Gd97OuN6ckMk8,,,,,,,,,,,,,
7497,Rauw Alejandro,Tattoo Remix with Camilo,spotify:artist:1mcTU81TzQhprhouKaTkpq,spotify:album:3Na85E6foBKxAeoAojX427,spotify:track:4ZRrLHqzhGRXYj2qcB4s5S,,,,,,,,,,,,,
7498,Armin van Buuren,Hold On,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,spotify:album:0kaFdFt1Viu5wUteh5IZs3,spotify:track:4ppG3XawSqo2b0qpq4E3vb,,,,,,,,,,,,,
7502,Roddy Ricch,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,spotify:album:52u4anZbHd6UInnmHRFzba,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,,,,,,,,,,,,,
7503,The 101ers,Rabies (From The Dogs Of Love),spotify:artist:75s7RfViwIXirjnRYkZWPe,spotify:album:04K4p1VVo0nadjcIa98wq9,spotify:track:6mfwDTtrLZPYEfoL9KriTt,,,,,,,,,,,,,
7504,Sonny Fodera,Last Thought (feat. MKLA),spotify:artist:39B7ChWwrWDs7zXlsu3MoP,spotify:album:6IeRGYRqUbbfCnxN9Aw8Yg,spotify:track:1tZC1ktebdhQSlhnFSetLk,,,,,,,,,,,,,
7505,Vintage Culture,Free,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:album:2Wui1uFvsOcUfacighQEWo,spotify:track:5cLaBI9yBgzcxSf950CcW7,,,,,,,,,,,,,
